21/12/2023 14:31:38 - Localizacion: Ya existe en SAP complemento Campo BPP_PTOT de la tabla:  @BPP_DVALORES
21/12/2023 14:31:40 - Localizacion: Ya existe en SAP complemento Campo BPP_TDOC de la tabla:  @BPP_DVALORES
21/12/2023 14:31:41 - Localizacion: Ya existe en SAP complemento Campo BPP_TMOV de la tabla:  @BPP_DVALORES
21/12/2023 14:31:43 - Localizacion: Ya existe en SAP complemento Campo BPP_TOTN de la tabla:  @BPP_DVALORES
21/12/2023 14:31:44 - Localizacion: Ya existe en SAP complemento Campo BPP_VNOM de la tabla:  @BPP_DVALORES
21/12/2023 14:31:46 - Localizacion: Ya existe en SAP complemento Campo BPP_PPCC de la tabla:  @BPP_PRMPER
21/12/2023 14:31:47 - Localizacion: Ya existe en SAP complemento Campo BPP_PPRE de la tabla:  @BPP_PRMPER
21/12/2023 14:31:49 - Localizacion: Ya existe en SAP complemento Campo BPP_PPCI de la tabla:  @BPP_PRMPER
21/12/2023 14:31:50 - Localizacion: Ya existe en SAP complemento Campo BPP_PPRI de la tabla:  @BPP_PRMPER
21/12/2023 14:31:52 - Localizacion: Ya existe en SAP complemento Campo BPP_PPRC de la tabla:  @BPP_PRMPER
21/12/2023 14:31:54 - Localizacion: Ya existe en SAP complemento Campo BPP_PPRS de la tabla:  @BPP_PRMPER
21/12/2023 14:31:55 - Localizacion: Ya existe en SAP complemento Campo BPP_PPIA de la tabla:  @BPP_PRMPER
21/12/2023 14:31:57 - Localizacion: Ya existe en SAP complemento Campo BPP_PPAR de la tabla:  @BPP_PRMPER
21/12/2023 14:31:59 - Localizacion: Ya existe en SAP complemento Campo BPP_CHEF de la tabla:  @BPP_PRMPER
21/12/2023 14:32:00 - Localizacion: Ya existe en SAP complemento Campo BPP_CHRE de la tabla:  @BPP_PRMPER
21/12/2023 14:32:02 - Localizacion: Ya existe en SAP complemento Campo BPP_COED de la tabla:  @BPP_PRMPER
21/12/2023 14:32:04 - Localizacion: Ya existe en SAP complemento Campo BPP_EFEF de la tabla:  @BPP_PRMPER
21/12/2023 14:32:05 - Localizacion: Ya existe en SAP complemento Campo BPP_EFRE de la tabla:  @BPP_PRMPER
21/12/2023 14:32:07 - Localizacion: Ya existe en SAP complemento Campo BPP_FLPR de la tabla:  @BPP_PRMPER
21/12/2023 14:32:08 - Localizacion: Ya existe en SAP complemento Campo BPP_INCO de la tabla:  @BPP_PRMPER
21/12/2023 14:32:10 - Localizacion: Ya existe en SAP complemento Campo BPP_LTEF de la tabla:  @BPP_PRMPER
21/12/2023 14:32:12 - Localizacion: Ya existe en SAP complemento Campo BPP_LTRE de la tabla:  @BPP_PRMPER
21/12/2023 14:32:13 - Localizacion: Ya existe en SAP complemento Campo BPP_PPCB de la tabla:  @BPP_PRMPER
21/12/2023 14:32:15 - Localizacion: Ya existe en SAP complemento Campo BPP_RUCD de la tabla:  @BPP_PRMPER
21/12/2023 14:32:17 - Localizacion: Ya existe en SAP complemento Campo BPP_SBOF de la tabla:  @BPP_PRMPER
21/12/2023 14:32:18 - Localizacion: Ya existe en SAP complemento Campo BPP_TAEF de la tabla:  @BPP_PRMPER
21/12/2023 14:32:20 - Localizacion: Ya existe en SAP complemento Campo BPP_TARE de la tabla:  @BPP_PRMPER
21/12/2023 14:32:21 - Localizacion: Ya existe en SAP complemento Campo BPP_TREF de la tabla:  @BPP_PRMPER
21/12/2023 14:32:23 - Localizacion: Ya existe en SAP complemento Campo BPP_TRRE de la tabla:  @BPP_PRMPER
21/12/2023 14:32:25 - Localizacion: Ya existe en SAP complemento Campo BPP_NCTipoDoc de la tabla:  @BPP_PRMPER
21/12/2023 14:32:27 - Localizacion: Ya existe en SAP complemento Campo BPP_Aper de la tabla:  @BPP_PRMPER
21/12/2023 14:32:29 - Localizacion: Ya existe en SAP complemento Campo BPP_Cierre de la tabla:  @BPP_PRMPER
21/12/2023 14:32:31 - Localizacion: Ya existe en SAP complemento Campo UIT de la tabla:  @BPP_PRMPER
21/12/2023 14:32:33 - Localizacion: Ya existe en SAP complemento Campo BPP_CTADIFCambio de la tabla:  @BPP_PRMPER
21/12/2023 14:32:35 - Localizacion: Ya existe en SAP complemento Campo BPP_DIGGASTO de la tabla:  @BPP_PRMPER
